id,time_stamp,is_visible,is_noisy,is_moving,location_id,range,angle_degree,sensor_pose_xytheta,trajectory_id
443,1704890677.7328641,1,0,True,0,"[0.8528324509341408, 1.220900099015465]","[-16.167203888035036, -41.5526309652835]","[0.12677187654990807, -0.005742130321492181, 0.4812212521210313]",1
444,1704890677.8892047,1,0,True,0,"[0.8586342056719312, 1.2254489751563407]","[-16.121042885917934, -41.430062668273884]","[0.12143323801112264, -0.00853261944704697, 0.482310944236815]",1
445,1704890678.0450792,1,0,True,0,"[0.864287694202302, 1.2298443834076898]","[-15.947445539633103, -41.184633748857586]","[0.11620636569902176, -0.011263738110116479, 0.4812304610386491]",1
446,1704890678.2012012,1,0,True,0,"[0.8700063259287949, 1.2343615177284009]","[-15.949011004045962, -41.11002093611567]","[0.11096039816572842, -0.01401295616699053, 0.4830380612984299]",1
447,1704890678.3608663,1,0,True,0,"[0.8780791692074907, 1.2406417558720888]","[-15.627678738916446, -40.68740700933777]","[0.10348921094032006, -0.017914266188720815, 0.48020579759031534]",1
448,1704890678.5169952,1,0,True,0,"[0.8837624228204033, 1.2451254885949343]","[-15.536538473708584, -40.522093019177554]","[0.09825914378118941, -0.020639262587477888, 0.4804027611389756]",1
449,1704890678.6728287,1,0,True,0,"[0.8894141610860401, 1.2495775637724182]","[-15.399144252589773, -40.311813511169184]","[0.09305031543467847, -0.023350244159184817, 0.4798023933544755]",1
450,1704890678.8290062,1,0,True,0,"[0.895151551224232, 1.254122753664637]","[-15.30665763269313, -40.144465117715995]","[0.08777457788490937, -0.026097139032096095, 0.47994642797857523]",1
451,1704890678.9846077,1,0,True,0,"[0.9009634498433166, 1.2587341654966815]","[-15.205135804957601, -39.96726546045092]","[0.08243061687830228, -0.028877422125426575, 0.47993858996778727]",1
452,1704890679.141127,1,0,True,0,"[0.9068399102719478, 1.2634682864903775]","[-15.288517389248897, -39.970917816043894]","[0.07706906926875282, -0.0316787169718215, 0.482990943826735]",1
453,1704890679.2964973,1,0,True,0,"[0.9125956578396203, 1.2680334384529284]","[-15.153801726407927, -39.76244999399175]","[0.07177860214108565, -0.03445207775799653, 0.48239605966955423]",1
454,1704890679.4527266,1,0,True,0,"[0.9182750647560931, 1.2725779348436317]","[-15.109937337387567, -39.644256442779366]","[0.06657843112126809, -0.037179628548722546, 0.4832608038559556]",1
455,1704890679.6089194,1,0,True,0,"[0.9257410136108487, 1.278477163785876]","[-14.798820891125752, -39.24005289158494]","[0.059694872259034346, -0.040784538847926474, 0.48017310444265604]",1
456,1704890679.7644753,1,0,True,0,"[0.9314673153287825, 1.283066891316245]","[-14.7014105632334, -39.06850895001599]","[0.05444241171281283, -0.04352133268162316, 0.4801018470898271]",1
457,1704890679.9205787,1,0,True,0,"[0.9372212882305311, 1.2876475665356044]","[-14.48303608854304, -38.777740818872424]","[0.04914211002981706, -0.0462758504394811, 0.4780107969418168]",1
458,1704890680.0734165,1,0,True,0,"[0.9427669241676785, 1.2920853793529623]","[-14.299285605495644, -38.52355195885901]","[0.044037803543726405, -0.048913485330389625, 0.4764041835442185]",1
459,1704890680.2291918,1,0,True,0,"[0.9484740445453352, 1.296682450715067]","[-14.164946144095556, -38.31574885698301]","[0.03879561180650553, -0.05161508337599887, 0.4756314093247056]",1
460,1704890680.3846788,1,0,True,0,"[0.9539495749669742, 1.3011204230497395]","[-14.085760615967528, -38.16524147966029]","[0.033775649541671, -0.054195375443237076, 0.4756894940510392]",1
461,1704890680.539043,1,0,True,0,"[0.9595299166236795, 1.3057848619023298]","[-14.417953787280426, -38.41843761180982]","[0.02874405961146999, -0.05680828570831895, 0.4825954372063279]",1
462,1704890680.69419,1,0,True,0,"[0.9653989801338759, 1.3109492422664766]","[-15.584426534445532, -39.49013845103937]","[0.0236374707030221, -0.05955003036211555, 0.5034640962257981]",1
463,1704890680.8489356,1,0,True,0,"[0.9715176619092859, 1.3164669918846656]","[-17.353822420704514, -41.155347342005115]","[0.01849735394554248, -0.06249206864504964, 0.5345457727089524]",1
464,1704890681.004869,1,0,True,0,"[0.9797248919992622, 1.3242039621634696]","[-21.097877156453276, -44.74556126199108]","[0.012120668284545593, -0.0665655383718071, 0.5993229085579515]",1
465,1704890681.1610622,1,0,True,0,"[0.9823571020630114, 1.3263055934839243]","[-21.316101297144613, -44.93269408816478]","[0.009866079408763048, -0.06811122230731818, 0.60391949955374]",1
466,1704890681.316622,1,0,True,0,"[0.9825827043379121, 1.3265759486691944]","[-21.589073874189413, -45.198785816468515]","[0.00974112908233426, -0.06819753642154669, 0.6085220510140061]",1
467,1704890681.4726121,1,0,True,0,"[0.9826637302473246, 1.3267316469899861]","[-21.851823719728994, -45.45632362065957]","[0.00974112908233426, -0.06819753642154669, 0.6129009062424303]",1
468,1704890681.6241095,1,0,True,0,"[0.9827723702183865, 1.326938716997411]","[-22.19944179358809, -45.797032737436226]","[0.00974112908233426, -0.06819753642154669, 0.6186947161331773]",1
469,1704890681.7780073,1,0,True,0,"[0.9829213602395236, 1.3272196884031242]","[-22.667870321081416, -46.25612745381246]","[0.00974112908233426, -0.06819753642154669, 0.6265031630173326]",1
470,1704890681.9331915,1,0,True,0,"[0.983387545386553, 1.327698426415634]","[-23.019348925391576, -46.59714668834417]","[0.009434593326138187, -0.0684215400026889, 0.6325067216530443]",1
471,1704890682.0889273,1,0,True,0,"[0.9837055874192016, 1.3278487499364127]","[-22.768397678318173, -46.347307044106564]","[0.00908723566468315, -0.0686754784587265, 0.628485613502562]",1
472,1704890682.2453961,1,0,True,0,"[0.9835169443019384, 1.3272758409673677]","[-21.568210298516366, -45.169068894209516]","[0.008922477633527716, -0.06879318079919612, 0.6085546547546983]",1
473,1704890682.4013934,1,0,True,0,"[0.9831537166443517, 1.3263260884995858]","[-19.68108339127182, -43.31702341996207]","[0.008754941117989194, -0.06890688020800721, 0.5771840745583177]",1
474,1704890682.5570807,1,0,True,0,"[0.9826368062574706, 1.3253723446950316]","[-18.121758648004583, -41.78905626090725]","[0.008840589610410895, -0.06885289639066315, 0.5511866742745042]",1
475,1704890682.7126143,1,0,True,0,"[0.9823042943948987, 1.324607827139887]","[-16.689116508669688, -40.38362569057439]","[0.008819091820570125, -0.06886626288748877, 0.5273480946198106]",1
476,1704890682.8690178,1,0,True,0,"[0.9820836051123151, 1.3239097769462125]","[-15.188937292083791, -38.91037745241404]","[0.008709155736674338, -0.06892894485744476, 0.502420955337584]",1
477,1704890683.0252178,1,0,True,0,"[0.9818663705609746, 1.3232504433919785]","[-13.791076411093256, -37.53771839935295]","[0.008642392266504343, -0.06896511432815136, 0.47918873373419046]",1
478,1704890683.181181,1,0,True,0,"[0.9816909599445842, 1.3226047789027482]","[-12.331541721758503, -36.10378495514358]","[0.008552100948440387, -0.06901091200001627, 0.45494147483259434]",1
479,1704890683.3368697,1,0,True,0,"[0.9815123078262349, 1.321990825695072]","[-10.972106380048446, -34.768380704113795]","[0.008506655399646434, -0.06903321736591209, 0.43235277477651834]",1
480,1704890683.4930117,1,0,True,0,"[0.9812717224427943, 1.3213519118036086]","[-9.691155791192697, -33.51106200844392]","[0.008552363416957743, -0.06901143765548048, 0.4110531145706773]",1
481,1704890683.6490896,1,0,True,0,"[0.9812883231112965, 1.320955794364945]","[-8.48255115681761, -32.321222066025946]","[0.008389179952061213, -0.06908044233783861, 0.3909964496269822]",1
482,1704890683.8050659,1,0,True,0,"[0.9811200062224485, 1.3202144839092393]","[-6.721635593057117, -30.590438835564672]","[0.008365390836920615, -0.06908910919710262, 0.36174293700605636]",1
483,1704890683.9576697,1,0,True,0,"[0.9810279946895475, 1.3196818443320182]","[-5.382386962891181, -29.27353527911602]","[0.008341347990620248, -0.06909705451691771, 0.33949791733175516]",1
484,1704890684.1127663,1,0,True,0,"[0.980893071103072, 1.3191500748220675]","[-4.159037217580403, -28.071416169003758]","[0.008389108106706733, -0.06908027173014683, 0.31917401496320963]",1
485,1704890684.269133,1,0,True,0,"[0.9807029928558505, 1.31856109339327]","[-2.914196067000271, -26.849078126605168]","[0.008509557765992054, -0.06904144598055112, 0.2984914416447282]",1
486,1704890684.4251938,1,0,True,0,"[0.9807414395339925, 1.3182278989215994]","[-1.8238128888978595, -25.774991795953273]","[0.008436783047930458, -0.06906310685161207, 0.28038611356168985]",1
487,1704890684.5808506,1,0,True,0,"[0.9808469078243143, 1.3179272780071785]","[-0.6503490040939005, -24.617941929896652]","[0.008315088221784011, -0.06909783638361514, 0.26090207044035196]",1
488,1704890684.7372112,1,0,True,0,"[0.9809223519602065, 1.317575436962844]","[0.5965311201886728, -23.38907565713451]","[0.00824155885146772, -0.0691167803980244, 0.240195550955832]",1
489,1704890684.8895,1,0,True,0,"[0.9808932277483837, 1.3171345506052907]","[1.822261813698241, -22.18288654360052]","[0.008290886160003461, -0.06910541501255137, 0.2198410714045167]",1
490,1704890685.0450788,1,0,True,0,"[0.980832464056993, 1.316685580763135]","[2.9831162596617387, -21.041160272517494]","[0.008389832432546266, -0.06908397674245291, 0.20056601706892252]",1
491,1704890685.201487,1,0,True,0,"[0.9809474067361067, 1.3163749645684215]","[4.21877142197734, -19.822514281844352]","[0.008340008558164741, -0.06909295808695258, 0.1800401145592332]",1
492,1704890685.3572083,1,0,True,0,"[0.9810932871770323, 1.3161650627606571]","[5.243786365561641, -18.810618195419714]","[0.008265124433004622, -0.06910553397648835, 0.16300853434950116]",1
493,1704890685.5130582,1,0,True,0,"[0.981205870104631, 1.3159160924667133]","[6.291180362863444, -17.777310695001077]","[0.00824006625139365, -0.06910911265296411, 0.14560742024332288]",1
494,1704890685.6693807,1,0,True,0,"[0.9812819851622452, 1.3156382736252326]","[7.320102906315299, -16.762900434037903]","[0.008265123162452672, -0.06910553745334187, 0.1285169804468751]",1
495,1704890685.8214693,1,0,True,0,"[0.9813791427465736, 1.315364073761017]","[8.396580421853368, -15.701254389613046]","[0.008290242062571708, -0.06910242198606836, 0.1106348792091012]",1
496,1704890685.976643,1,0,True,0,"[0.9815002501096693, 1.3151576725195757]","[9.34227662041666, -14.767850774236027]","[0.008290216538629635, -0.0691021722652873, 0.09492012951523066]",1
497,1704890686.1292603,1,0,True,0,"[0.9817340719794739, 1.31506152584514]","[10.287703384375291, -13.832357396883902]","[0.008189358495027386, -0.06911097495251754, 0.07919117901474237]",1
498,1704890686.2852175,1,0,True,0,"[0.98201523627426, 1.3147854667107934]","[11.89046352406365, -12.24880751497392]","[0.00816413291650011, -0.06911307329111682, 0.052544754929840565]",1
499,1704890686.4410567,1,0,True,0,"[0.9823058694347668, 1.3144782540320996]","[13.609084610597192, -10.55098266587668]","[0.008189433591796361, -0.06911236148095092, 0.02397368941456079]",1
500,1704890686.597173,1,0,True,0,"[0.9825186354424609, 1.3141254603616614]","[15.229697023138057, -8.951348674562478]","[0.008315978901516806, -0.06911140425855958, -0.002951724221929908]",1
501,1704890686.7515981,1,0,True,0,"[0.9828051874728455, 1.3138291464955671]","[16.898931034343512, -7.302214743117886]","[0.008417210097714733, -0.06911284447943676, -0.030700366012752056]",1
502,1704890686.9092112,1,0,True,0,"[0.9834051447805038, 1.3137490704662775]","[18.86843961192255, -5.3502819523720335]","[0.008316119615588674, -0.0691071710458823, -0.06351887341588736]",1
503,1704890687.0649664,1,0,True,0,"[0.9839647828454098, 1.3138006537484754]","[20.356543467845164, -3.872820983997546]","[0.00816474537912493, -0.06909501510216344, -0.0883545046672225]",1
504,1704890687.2210336,1,0,True,0,"[0.9845178844687372, 1.313777002244777]","[22.036473123935657, -2.2067153913491544]","[0.008114537286847457, -0.06908842852644433, -0.11636797245591879]",1
505,1704890687.3739047,1,0,True,0,"[0.9850659238334324, 1.313795164488173]","[23.586743920314746, -0.6682215088447983]","[0.008064352968094138, -0.06908180496059904, -0.1422347640618682]",1
506,1704890687.530264,1,0,True,0,"[0.9855067154387239, 1.3136717244559402]","[25.203708229559425, 0.9331328613885234]","[0.008189358038004385, -0.06910153593930363, -0.16915868874639275]",1
507,1704890687.6849792,1,0,True,0,"[0.9859893642870244, 1.3137491370808225]","[26.405218358344953, 2.127099022135086]","[0.00813949319059676, -0.06909282302209938, -0.18923432286828756]",1
508,1704890687.8381665,1,0,True,0,"[0.986546444611096, 1.3139894640530236]","[27.395202550238132, 3.1151403256447976]","[0.007940705619196135, -0.06905429793955829, -0.20585323031991717]",1
509,1704890687.9929476,1,0,True,0,"[0.9870902320762649, 1.3141528574562265]","[28.552150371924466, 4.267038354867345]","[0.007841804364985576, -0.06903264995068827, -0.22522697504609826]",1
510,1704890688.1534388,1,0,True,0,"[0.9875268202786758, 1.3142069743090565]","[29.68084653099834, 5.388273147067719]","[0.007866405808614084, -0.06903858938230396, -0.24407981988042593]",1
511,1704890688.3059413,1,0,True,0,"[0.9877263569675337, 1.314122397857135]","[30.47451055013979, 6.173681766358721]","[0.008013389348238413, -0.06907678142275554, -0.25727621372789145]",1
512,1704890688.4577777,1,0,False,0,"[0.9877926364119536, 1.3140753991209322]","[30.785663743791677, 6.481256662945356]","[0.00808677009035514, -0.06909629884816153, -0.2624426549300551]",1
513,1704890688.6129825,1,0,False,0,"[0.9877829320467422, 1.314052910017974]","[30.81451810378301, 6.509331299451753]","[0.008111211376797435, -0.06910287565294837, -0.26291269715875387]",1
514,1704890688.768643,1,0,False,0,"[0.9877619163124353, 1.3140279222466544]","[30.81695058967441, 6.51112766577743]","[0.008135651345550336, -0.06910945735326617, -0.26294080074876547]",1
515,1704890688.9214997,1,0,False,0,"[0.9877626932021034, 1.3140280942291325]","[30.81876612235999, 6.5129333515680345]","[0.008135651861713828, -0.06910945543617425, -0.26297116931527853]",1
516,1704890689.0739632,1,0,False,0,"[0.9877684244432884, 1.3140293641546619]","[30.832133258045584, 6.526227899571915]","[0.008135650377112643, -0.06910946094998706, -0.2631947463378311]",1
517,1704890689.2260797,1,0,False,0,"[0.9877601344734749, 1.3140275279398133]","[30.812793601434148, 6.506993268577553]","[0.008135651841367195, -0.06910945551154819, -0.262871271930635]",1
518,1704890689.3808708,1,0,False,0,"[0.987757504313778, 1.314026946274654]","[30.80665527021631, 6.50088830079112]","[0.008135652280104504, -0.06910945388100413, -0.26276860293000937]",1
519,1704890689.5369973,1,0,False,0,"[0.9877785845907288, 1.3140519485112319]","[30.80436392733, 6.499232269858439]","[0.008111210310556222, -0.0691028796154886, -0.2627428537234664]",1
520,1704890689.6897032,1,0,False,0,"[0.9877595460868075, 1.3140273977788637]","[30.81142327173426, 6.505630400778514]","[0.008135652566267, -0.06910945281713828, -0.26284835394471884]",1
521,1704890689.84514,1,0,False,0,"[0.987762890682709, 1.3140281379525214]","[30.819229286038876, 6.513394012524753]","[0.008135652374251456, -0.06910945353060508, -0.26297891791909933]",1
522,1704890690.0009825,1,0,False,0,"[0.9877621105474609, 1.3140279652418045]","[30.817410024069012, 6.511584638137804]","[0.00813565272480812, -0.06910945222784991, -0.2629484897479415]",1
523,1704890690.1565926,1,0,False,0,"[0.9877789845882745, 1.314052036926672]","[30.805299303454735, 6.500162569761636]","[0.008111210633070461, -0.06910287841650134, -0.26275849994272]",1
524,1704890690.3077729,1,0,False,0,"[0.9877594127496855, 1.3140273682853933]","[30.811109774770742, 6.505318594927056]","[0.008135652061218015, -0.06910945469464834, -0.26284310873597855]",1
525,1704890690.4645588,1,0,False,0,"[0.9877795020171758, 1.314052151314281]","[30.80650564891524, 6.501362349419792]","[0.008111210234181125, -0.0691028798991947, -0.2627786761149764]",1
526,1704890690.61777,1,0,False,0,"[0.9877804118231469, 1.3140523524855128]","[30.808629546122532, 6.503474703734275]","[0.008111210181176828, -0.06910288009623279, -0.26281420048326254]",1
527,1704890690.7726996,1,0,False,0,"[0.9877588557128332, 1.3140272450844248]","[30.8098090848948, 6.504024970520221]","[0.008135651997240813, -0.06910945493247814, -0.2628213530406356]",1
528,1704890690.9222922,1,0,False,0,"[0.9877563907119569, 1.3140267001317885]","[30.804053914173284, 6.498301076823686]","[0.008135651997240813, -0.06910945493247814, -0.26272509153932333]",1
529,1704890691.0758486,1,0,False,0,"[0.9877589694134538, 1.3140272702301368]","[30.810072861259606, 6.504287304626155]","[0.008135651620274525, -0.06910945633397256, -0.26282576378434896]",1
530,1704890691.232767,1,0,False,0,"[0.9877603778905146, 1.314027581793962]","[30.813360275048282, 6.5075568554720755]","[0.008135651491933371, -0.06910945681109036, -0.2628807490691543]",1
531,1704890691.3886404,1,0,False,0,"[0.9877814404968831, 1.314052580003364]","[30.811031374427795, 6.505863483959071]","[0.00811121025770568, -0.06910287981217751, -0.2628543740138412]",1
532,1704890691.543087,1,0,False,0,"[0.9877577693973968, 1.3140270048785025]","[30.807275283728917, 6.501504950814885]","[0.008135652531536808, -0.06910945294644684, -0.2627789741382003]",1
533,1704890691.6964052,1,0,False,0,"[0.9877794140273487, 1.3140521318612004]","[30.80630242897265, 6.501160245948219]","[0.008111210736928973, -0.06910287803043924, -0.2627752786502242]",1
534,1704890691.8481247,1,0,False,0,"[0.9877642923428438, 1.3140284483570017]","[30.82250061888565, 6.51664758493402]","[0.008135652409653098, -0.06910945339952435, -0.26303363498300314]",1
535,1704890692.0038645,1,0,False,0,"[0.9877591830890989, 1.314027317488535]","[30.810575172917613, 6.504786905985676]","[0.008135652409653098, -0.06910945339952435, -0.2628341680392623]",1
536,1704890692.1607938,1,0,False,0,"[0.9877593866172094, 1.3140273625052097]","[30.811049176438896, 6.505258328041209]","[0.00813565215349462, -0.06910945435155748, -0.2628420954570174]",1
537,1704890692.3039694,1,0,False,0,"[0.9877573233105915, 1.314026906261637]","[30.806232973336904, 6.5004683006732185]","[0.008135652349698742, -0.06910945362203251, -0.2627615397796035]",1
538,1704890692.4606657,1,0,False,0,"[0.9877828449727517, 1.3140528907485725]","[30.814313268081147, 6.509127567734483]","[0.008111211017294093, -0.06910287698805728, -0.2629092698916793]",1
539,1704890692.6169162,1,0,False,0,"[0.9877557800370464, 1.3140265651856267]","[30.80263187702844, 6.496886790929699]","[0.00813565287911073, -0.06910945165421571, -0.26270130928605795]",1
540,1704890692.7684155,1,0,False,0,"[0.9877756059696021, 1.3140512904364374]","[30.797409549006055, 6.492315706828186]","[0.008111210585396404, -0.06910287859388273, -0.2626265352591873]",1
541,1704890692.9248364,1,0,False,0,"[0.9877600701245048, 1.3140275137036606]","[30.812645616655534, 6.506846099820503]","[0.008135652346692803, -0.06910945363372202, -0.2628687983378768]",1
542,1704890693.0806572,1,0,False,0,"[0.9877549440316239, 1.3140263804849905]","[30.80067735459675, 6.494942881636882]","[0.008135652346692803, -0.06910945363372202, -0.26266861613839865]",1
543,1704890693.2415009,1,0,False,0,"[0.9877590572792858, 1.3140272896629925]","[30.810281190676083, 6.504494519522148]","[0.008135652346692803, -0.06910945363372202, -0.2628292506560683]",1
544,1704890693.396795,1,0,False,0,"[0.9877765060536732, 1.314051489235052]","[30.799510334386625, 6.494405062393947]","[0.008111210309629897, -0.06910287961914509, -0.26266167219728237]",1
545,1704890693.5532284,1,0,False,0,"[0.9877574679579014, 1.3140269382375085]","[30.806571478789653, 6.50080497067634]","[0.008135652527532214, -0.06910945296138282, -0.26276720222085714]",1
546,1704890693.708647,1,0,False,0,"[0.9877559875215592, 1.3140266110326149]","[30.803114809522835, 6.497367089715612]","[0.008135652527532214, -0.06910945296138282, -0.26270938571542496]",1
547,1704890693.865562,1,0,False,0,"[0.987776062880206, 1.3140513913464138]","[30.798475125141977, 6.493375480542084]","[0.0081112102495873, -0.06910287984241065, -0.26264435704797506]",1
548,1704890694.0214822,1,0,False,0,"[0.9877553299501823, 1.3140264657413596]","[30.801580631614478, 6.4958412591411765]","[0.008135652821835206, -0.06910945186689921, -0.2626837259158492]",1
549,1704890694.1729054,1,0,False,0,"[0.9877793978881901, 1.3140521282932272]","[30.806266708009904, 6.501124729775036]","[0.008111211181347007, -0.06910287637798931, -0.26277468260377645]",1
550,1704890694.3214316,1,0,False,0,"[0.9877566744643438, 1.3140267628428628]","[30.804721850410065, 6.498965411773741]","[0.008135653219892985, -0.06910945038710668, -0.2627362674102187]",1
551,1704890694.4691508,1,0,False,0,"[0.9877797559649693, 1.31405220746056]","[30.807102380630944, 6.501955859006867]","[0.008111211101119283, -0.06910287667628168, -0.2627886598929763]",1
552,1704890694.6237166,1,0,False,0,"[0.987757178066517, 1.3140268741550238]","[30.805896117207897, 6.500133287620827]","[0.008135652862415684, -0.06910945171612098, -0.2627559071406722]",1
553,1704890694.7781377,1,0,False,0,"[0.9877791404581406, 1.3140520713829416]","[30.805664514061608, 6.500525802410317]","[0.008111210922615497, -0.06910287733987559, -0.2627646094188094]",1
554,1704890694.9328163,1,0,False,0,"[0.9877537091510437, 1.3140261077407767]","[30.797797793102436, 6.492079000748356]","[0.0081356533076049, -0.06910945006075399, -0.26262045558542013]",1
555,1704890695.0878596,1,0,False,0,"[0.9877539149330552, 1.314026153184452]","[30.798278856294434, 6.492557450594067]","[0.008135653417661358, -0.06910944965136287, -0.2626285022124648]",1
556,1704890695.2391896,1,0,False,0,"[0.9877758216421838, 1.314051338066576]","[30.797912065109617, 6.492815483971268]","[0.00811121032155781, -0.06910287957548575, -0.26263493951410055]",1
557,1704890695.3927732,1,0,False,0,"[0.987774758119243, 1.3140511032216748]","[30.795428245388713, 6.490345171901568]","[0.00811121032155781, -0.06910287957548575, -0.26259339507669205]",1
558,1704890695.5488284,1,0,False,0,"[0.9877776658247532, 1.3140517454655152]","[30.802218652671495, 6.4970986566830815]","[0.00811121032155781, -0.06910287957548575, -0.2627069717273116]",1
559,1704890695.698341,1,0,False,0,"[0.9877752067120267, 1.3140512022702222]","[30.796475940130055, 6.491387168727084]","[0.00811121032155781, -0.06910287957548575, -0.26261091884225607]",1
560,1704890695.8505309,1,0,False,0,"[0.9877963999104402, 1.3140762295722315]","[30.794443170220912, 6.489988260275106]","[0.00808676741431685, -0.06909630879701066, -0.26258949097245926]",1
561,1704890696.005323,1,0,False,0,"[0.987798101230003, 1.3140766052788038]","[30.79841656579, 6.4939400478751645]","[0.00808676741431685, -0.06909630879701066, -0.2626559501513839]",1
562,1704890696.1608841,1,0,False,0,"[0.9877962793760254, 1.3140762029613013]","[30.794161646856352, 6.489708268104768]","[0.00808676741431685, -0.06909630879701066, -0.2625847822055221]",1
563,1704890696.3169374,1,0,False,0,"[0.9877977128844709, 1.3140765195033006]","[30.79750963442475, 6.49303804802834]","[0.00808676741431685, -0.06909630879701066, -0.26264078076928854]",1
564,1704890696.472884,1,0,False,0,"[0.9877932373554613, 1.3140755316665287]","[30.78705584274189, 6.482641122011765]","[0.00808676741431685, -0.06909630879701066, -0.2624659305438399]",1
565,1704890696.6258447,1,0,False,0,"[0.9877962809017713, 1.3140762032981415]","[30.794165210443467, 6.489711812309491]","[0.00808676741431685, -0.06909630879701066, -0.26258484181016684]",1
566,1704890696.780914,1,0,False,0,"[0.9877936248193829, 1.3140756171370205]","[30.78796099658903, 6.483541350458223]","[0.00808676741431685, -0.06909630879701066, -0.2624810701236129]",1
567,1704890696.937115,1,0,False,0,"[0.9877968896870817, 1.314076337711947]","[30.79558708124551, 6.491125949919457]","[0.00808676741431685, -0.06909630879701066, -0.2626086240634322]",1
568,1704890697.0873306,1,0,False,0,"[0.9877985681738448, 1.3140767084273368]","[30.799507021085144, 6.495024574132786]","[0.00808676741431685, -0.06909630879701066, -0.26267418917268515]",1
569,1704890697.239173,1,0,False,0,"[0.9877984071833527, 1.3140766728627518]","[30.79913106351953, 6.494650660678115]","[0.00808676741431685, -0.06909630879701066, -0.26266790088266134]",1
570,1704890697.3894587,1,0,False,0,"[0.9877984003164989, 1.3140766713458243]","[30.799115027413414, 6.494634711762753]","[0.00808676741431685, -0.06909630879701066, -0.26266763266175985]",1
571,1704890697.5484786,1,0,False,0,"[0.9877965189200778, 1.3140762558474357]","[30.794721129963477, 6.490264708234995]","[0.00808676741431685, -0.06909630879701066, -0.2625941401347518]",1
572,1704890697.7048728,1,0,False,0,"[0.9877954364257759, 1.3140760168851695]","[30.792192764097635, 6.48775009485047]","[0.00808676741431685, -0.06909630879701066, -0.26255185063928366]",1
573,1704890697.8559933,1,0,False,0,"[0.9877926973638255, 1.3140754125659495]","[30.785794328495495, 6.481386472815881]","[0.00808676741431685, -0.06909630879701066, -0.26244483049958944]",1
574,1704890698.0114517,1,0,False,0,"[0.9877929833738588, 1.314075475646024]","[30.786462503503618, 6.482051011599568]","[0.00808676741431685, -0.06909630879701066, -0.26245600637048483]",1
575,1704890698.168708,1,0,False,0,"[0.9877935317660864, 1.3140755966095643]","[30.787743617155556, 6.483325153868355]","[0.00808676741431685, -0.06909630879701066, -0.2624774342402816]",1
576,1704890698.3246226,1,0,False,0,"[0.9877964174566721, 1.3140762334460698]","[30.7944841514672, 6.490029018628523]","[0.00808676741431685, -0.06909630879701066, -0.2625901764258742]",1
577,1704890698.4776502,1,0,False,0,"[0.9877927713445507, 1.3140754288820446]","[30.785967163116922, 6.481558366851096]","[0.00808676741431685, -0.06909630879701066, -0.26244772132486105]",1
578,1704890698.6276088,1,0,False,0,"[0.9877944371540592, 1.3140757963605623]","[30.789858611229537, 6.485428640212961]","[0.00808676741431685, -0.06909630879701066, -0.26251280959695583]",1
579,1704890698.7789142,1,0,False,0,"[0.987797589287467, 1.3140764922059243]","[30.797220984285595, 6.492750967514187]","[0.00808676741431685, -0.06909630879701066, -0.2626359527930617]",1
580,1704890698.933983,1,0,False,0,"[0.9877937682141472, 1.3140756487708283]","[30.78829597469067, 6.483874505852154]","[0.00808676741431685, -0.06909630879701066, -0.2624866729602217]",1
581,1704890699.0885532,1,0,False,0,"[0.9877976549005613, 1.3140765066969744]","[30.797374218314772, 6.492903368281732]","[0.00808676741431685, -0.06909630879701066, -0.2626385157927871]",1
582,1704890699.2453647,1,0,False,0,"[0.9877966074150517, 1.3140762753861306]","[30.794927817954562, 6.490470272098889]","[0.00808676741431685, -0.06909630879701066, -0.26259759720414877]",1
583,1704890699.3971388,1,0,False,0,"[0.9877955722099528, 1.3140760468556463]","[30.792509923610513, 6.488065529113563]","[0.00808676741431685, -0.06909630879701066, -0.26255715545266867]",1
584,1704890699.5568666,1,0,False,0,"[0.98779104090383, 1.3140750473328227]","[30.781924254884622, 6.477537463530572]","[0.00808676741431685, -0.06909630879701066, -0.26238009985536337]",1
585,1704890699.7158198,1,0,False,0,"[0.9877898207956078, 1.314074778422666]","[30.779073367605985, 6.474702096865502]","[0.00808676741431685, -0.06909630879701066, -0.2623324161395431]",1
586,1704890699.8696053,1,0,False,0,"[0.9877921612054344, 1.3140752943291878]","[30.78454172253726, 6.4801406840203155]","[0.00808676741431685, -0.06909630879701066, -0.26242387946695095]",1
587,1704890700.0186574,1,0,False,0,"[0.9877956271342478, 1.3140760589789477]","[30.79263821283878, 6.488193120498769]","[0.00808676741431685, -0.06909630879701066, -0.2625593012198806]",1
588,1704890700.1686175,1,0,False,0,"[0.9877867869808815, 1.314074110185007]","[30.771983551402183, 6.467650891784088]","[0.00808676741431685, -0.06909630879701066, -0.2622138326987624]",1
589,1704890700.316752,1,0,False,0,"[0.9877890171050012, 1.31407460134215]","[30.77719534360715, 6.472834298746381]","[0.00808676741431685, -0.06909630879701066, -0.2623010044917464]",1
590,1704890700.471302,1,0,False,0,"[0.9877908754206782, 1.3140750108550112]","[30.78153760351247, 6.477152916961871]","[0.00808676741431685, -0.06909630879701066, -0.26237363275140524]",1
591,1704890700.6243973,1,0,False,0,"[0.987789873410672, 1.3140747900169976]","[30.779196312195566, 6.4748243720653385]","[0.00808676741431685, -0.06909630879701066, -0.26233447249978786]",1
592,1704890700.777188,1,0,False,0,"[0.9877892267923086, 1.314074647539467]","[30.77768534053451, 6.4733216275027985]","[0.00808676741431685, -0.06909630879701066, -0.26230920013040304]",1
